h_nb_victories,h_nb_draws,h_nb_defeats,h_nb_points,h_nb_goals_scored,h_nb_goals_conceded,h_nb_goals_diff,h_nb_games,h_nb_games_home,h_nb_victories_home,h_nb_draws_home,h_nb_defeats_home,h_nb_points_home,h_nb_goals_scored_home,h_nb_goals_conceded_home,h_diff_goals_home,h_last_n_games_points_home,h_last_n_games_victories_home,h_last_n_games_draws_home,h_last_n_games_defeats_home,h_mean_nb_goals_scored_home,h_mean_nb_goals_conceded_home,h_season_wages,a_nb_victories,a_nb_draws,a_nb_defeats,a_nb_points,a_nb_goals_scored,a_nb_goals_conceded,a_nb_goals_diff,a_nb_games,a_nb_games_away,a_nb_victories_away,a_nb_draws_away,a_nb_defeats_away,a_nb_points_away,a_nb_goals_scored_away,a_nb_goals_conceded_away,a_diff_goals_away,a_last_n_games_points_away,a_last_n_games_victories_away,a_last_n_games_draws_away,a_last_n_games_defeats_away,a_mean_nb_goals_scored_away,a_mean_nb_goals_conceded_away,a_season_wages,Month,Week,distance_km,capacity_home_stadium,home_win_odd_above,id
7.0,4.0,7.0,25.0,22.0,24.0,-2.0,18.0,9.0,3.0,4.0,2.0,13.0,9.0,8.0,1.0,5.0,1.0,2.0,0.0,1.0,0.888888888889,166.0,8.0,4.0,6.0,28.0,23.0,19.0,4.0,18.0,8.0,2.0,2.0,4.0,8.0,8.0,12.0,-4.0,3.0,1.0,0.0,2.0,1.0,1.5,83.0,12,1,10848.4700816,45276.0,0,E0_2014_2015_189
3.0,5.0,2.0,14.0,16.0,13.0,3.0,10.0,5.0,2.0,1.0,2.0,7.0,10.0,9.0,1.0,4.0,1.0,1.0,1.0,2.0,1.8,59.5,2.0,2.0,6.0,8.0,12.0,22.0,-10.0,10.0,5.0,1.0,0.0,4.0,3.0,7.0,14.0,-7.0,0.0,0.0,0.0,3.0,1.4,2.8,25.0,11,44,2643.10435611,32689.0,0,E0_2015_2016_108
3.0,4.0,3.0,13.0,13.0,13.0,0.0,10.0,5.0,1.0,2.0,2.0,5.0,6.0,9.0,-3.0,4.0,1.0,1.0,1.0,1.2,1.8,74.7,1.0,3.0,6.0,6.0,11.0,19.0,-8.0,10.0,5.0,0.0,1.0,4.0,1.0,4.0,12.0,-8.0,0.0,0.0,0.0,3.0,0.8,2.4,71.0,11,44,9808.25274631,40157.0,0,E0_2015_2016_107
4.0,5.0,1.0,17.0,16.0,8.0,8.0,10.0,5.0,2.0,3.0,0.0,9.0,7.0,3.0,4.0,7.0,2.0,1.0,0.0,1.4,0.6,110.5,1.0,1.0,8.0,4.0,9.0,17.0,-8.0,10.0,5.0,1.0,0.0,4.0,3.0,6.0,10.0,-4.0,0.0,0.0,0.0,3.0,1.2,2.0,65.1,11,45,4139.59249739,36230.0,0,E0_2015_2016_109
3.0,4.0,4.0,13.0,9.0,12.0,-3.0,11.0,5.0,1.0,1.0,3.0,4.0,4.0,7.0,-3.0,4.0,1.0,1.0,1.0,0.8,1.4,72.3,3.0,2.0,6.0,11.0,16.0,22.0,-6.0,11.0,5.0,1.0,1.0,3.0,4.0,7.0,12.0,-5.0,1.0,0.0,1.0,2.0,1.4,2.4,215.6,11,45,6606.59652001,27740.0,1,E0_2015_2016_114
1.0,3.0,7.0,6.0,13.0,25.0,-12.0,11.0,5.0,1.0,2.0,2.0,5.0,7.0,7.0,0.0,4.0,1.0,1.0,1.0,1.4,1.4,71.0,4.0,5.0,2.0,17.0,18.0,13.0,5.0,11.0,5.0,1.0,4.0,0.0,7.0,6.0,4.0,2.0,5.0,1.0,2.0,0.0,1.2,0.8,59.5,11,45,14491.5914341,48707.0,0,E0_2015_2016_115
2.0,3.0,6.0,9.0,15.0,23.0,-8.0,11.0,5.0,1.0,1.0,3.0,4.0,6.0,8.0,-2.0,3.0,1.0,0.0,2.0,1.2,1.6,37.0,3.0,4.0,4.0,13.0,12.0,15.0,-3.0,11.0,5.0,1.0,2.0,2.0,5.0,6.0,8.0,-2.0,3.0,1.0,0.0,2.0,1.2,1.6,51.0,11,45,5711.29892055,27010.0,1,E0_2015_2016_113
6.0,2.0,3.0,20.0,22.0,15.0,7.0,11.0,5.0,2.0,1.0,2.0,7.0,10.0,9.0,1.0,7.0,2.0,1.0,0.0,2.0,1.8,69.5,4.0,4.0,3.0,16.0,19.0,15.0,4.0,11.0,5.0,2.0,2.0,1.0,8.0,7.0,4.0,3.0,4.0,1.0,1.0,1.0,1.4,0.8,74.7,11,45,8289.53563537,35303.0,0,E0_2015_2016_116
6.0,4.0,1.0,22.0,23.0,19.0,4.0,11.0,5.0,3.0,1.0,1.0,10.0,11.0,10.0,1.0,6.0,2.0,0.0,1.0,2.2,2.0,48.2,4.0,4.0,3.0,16.0,10.0,10.0,0.0,11.0,5.0,2.0,2.0,1.0,8.0,7.0,6.0,1.0,7.0,2.0,1.0,0.0,1.4,1.2,29.0,11,45,5913.91616711,32500.0,0,E0_2015_2016_111
2.0,2.0,7.0,8.0,12.0,24.0,-12.0,11.0,5.0,1.0,2.0,2.0,5.0,5.0,8.0,-3.0,4.0,1.0,1.0,1.0,1.0,1.6,25.0,1.0,4.0,6.0,7.0,12.0,22.0,-10.0,11.0,5.0,0.0,1.0,4.0,1.0,1.0,13.0,-12.0,0.0,0.0,0.0,3.0,0.2,2.6,75.8,11,45,13015.0158785,11360.0,0,E0_2015_2016_110
6.0,3.0,2.0,21.0,15.0,8.0,7.0,11.0,5.0,3.0,2.0,0.0,11.0,7.0,1.0,6.0,7.0,2.0,1.0,0.0,1.4,0.2,203.0,4.0,2.0,5.0,14.0,10.0,14.0,-4.0,11.0,5.0,3.0,1.0,1.0,10.0,3.0,2.0,1.0,6.0,2.0,0.0,1.0,0.6,0.4,68.5,11,45,6332.01438957,75811.0,0,E0_2015_2016_112
8.0,1.0,2.0,25.0,21.0,8.0,13.0,11.0,5.0,3.0,1.0,1.0,10.0,7.0,3.0,4.0,9.0,3.0,0.0,0.0,1.4,0.6,192.0,5.0,5.0,1.0,20.0,19.0,9.0,10.0,11.0,5.0,2.0,2.0,1.0,8.0,9.0,5.0,4.0,7.0,2.0,1.0,0.0,1.8,1.0,110.5,11,45,315.565184789,60361.0,0,E0_2015_2016_117
1.0,1.0,9.0,4.0,10.0,20.0,-10.0,11.0,5.0,0.0,1.0,4.0,1.0,3.0,7.0,-4.0,0.0,0.0,0.0,3.0,0.6,1.4,65.1,8.0,1.0,2.0,25.0,26.0,9.0,17.0,11.0,5.0,3.0,1.0,1.0,10.0,7.0,4.0,3.0,4.0,1.0,1.0,1.0,1.4,0.8,193.8,11,45,6437.760756,42785.0,0,E0_2015_2016_118
4.0,5.0,2.0,17.0,12.0,12.0,0.0,11.0,5.0,2.0,2.0,1.0,8.0,6.0,7.0,-1.0,5.0,1.0,2.0,0.0,1.2,1.4,152.0,5.0,1.0,5.0,16.0,12.0,11.0,1.0,11.0,5.0,3.0,0.0,2.0,9.0,6.0,4.0,2.0,3.0,1.0,0.0,2.0,1.2,0.8,54.3,11,45,7472.3166526,45276.0,0,E0_2015_2016_119
4.0,2.0,6.0,14.0,10.0,16.0,-6.0,12.0,6.0,1.0,1.0,4.0,4.0,7.0,12.0,-5.0,3.0,1.0,0.0,2.0,1.16666666667,2.0,68.5,8.0,2.0,2.0,26.0,22.0,9.0,13.0,12.0,6.0,5.0,0.0,1.0,15.0,14.0,5.0,9.0,9.0,3.0,0.0,0.0,2.33333333333,0.833333333333,192.0,11,47,4101.36477193,27877.0,1,E0_2015_2016_127
3.0,4.0,5.0,13.0,12.0,16.0,-4.0,12.0,6.0,2.0,2.0,2.0,8.0,6.0,7.0,-1.0,1.0,0.0,1.0,2.0,1.0,1.16666666667,51.0,2.0,2.0,8.0,8.0,12.0,25.0,-13.0,12.0,6.0,1.0,0.0,5.0,3.0,7.0,16.0,-9.0,0.0,0.0,0.0,3.0,1.16666666667,2.66666666667,25.0,11,47,7675.86432729,20520.0,0,E0_2015_2016_125
4.0,4.0,4.0,16.0,11.0,12.0,-1.0,12.0,6.0,2.0,2.0,2.0,8.0,3.0,4.0,-1.0,3.0,1.0,0.0,2.0,0.5,0.666666666667,29.0,7.0,3.0,2.0,24.0,17.0,8.0,9.0,12.0,6.0,3.0,1.0,2.0,10.0,8.0,7.0,1.0,4.0,1.0,1.0,1.0,1.33333333333,1.16666666667,203.0,11,47,9987.92598939,23500.0,0,E0_2015_2016_126
5.0,5.0,2.0,20.0,19.0,13.0,6.0,12.0,6.0,3.0,1.0,2.0,10.0,12.0,9.0,3.0,7.0,2.0,1.0,0.0,2.0,1.5,59.5,4.0,4.0,4.0,16.0,10.0,12.0,-2.0,12.0,6.0,2.0,3.0,1.0,9.0,5.0,5.0,0.0,7.0,2.0,1.0,0.0,0.833333333333,0.833333333333,72.3,11,47,11786.2960756,32689.0,0,E0_2015_2016_124
3.0,2.0,7.0,11.0,16.0,23.0,-7.0,12.0,6.0,2.0,1.0,3.0,7.0,9.0,10.0,-1.0,3.0,1.0,0.0,2.0,1.5,1.66666666667,215.6,3.0,3.0,6.0,12.0,16.0,23.0,-7.0,12.0,6.0,1.0,2.0,3.0,5.0,9.0,15.0,-6.0,1.0,0.0,1.0,2.0,1.5,2.5,37.0,11,47,5538.16444787,42449.0,0,E0_2015_2016_120
8.0,2.0,2.0,26.0,26.0,9.0,17.0,12.0,6.0,5.0,0.0,1.0,15.0,19.0,5.0,14.0,9.0,3.0,0.0,0.0,3.16666666667,0.833333333333,193.8,4.0,5.0,3.0,17.0,13.0,14.0,-1.0,12.0,6.0,2.0,3.0,1.0,9.0,6.0,5.0,1.0,5.0,1.0,2.0,0.0,1.0,0.833333333333,152.0,11,47,4849.897847,47405.0,0,E0_2015_2016_122
2.0,4.0,6.0,10.0,13.0,22.0,-9.0,12.0,6.0,1.0,3.0,2.0,6.0,11.0,9.0,2.0,5.0,1.0,2.0,0.0,1.83333333333,1.5,75.8,7.0,4.0,1.0,25.0,25.0,20.0,5.0,12.0,6.0,3.0,3.0,0.0,12.0,12.0,9.0,3.0,7.0,2.0,1.0,0.0,2.0,1.5,48.2,11,47,15007.135737,52409.0,0,E0_2015_2016_123
4.0,5.0,3.0,17.0,20.0,16.0,4.0,12.0,6.0,2.0,2.0,2.0,8.0,12.0,11.0,1.0,4.0,1.0,1.0,1.0,2.0,1.83333333333,74.7,1.0,2.0,9.0,5.0,10.0,20.0,-10.0,12.0,6.0,1.0,0.0,5.0,3.0,7.0,13.0,-6.0,0.0,0.0,0.0,3.0,1.16666666667,2.16666666667,65.1,11,47,8280.21505001,40157.0,0,E0_2015_2016_121
5.0,6.0,1.0,21.0,20.0,10.0,10.0,12.0,6.0,3.0,3.0,0.0,12.0,10.0,4.0,6.0,7.0,2.0,1.0,0.0,1.66666666667,0.666666666667,110.5,6.0,3.0,3.0,21.0,23.0,16.0,7.0,12.0,6.0,4.0,1.0,1.0,13.0,12.0,6.0,6.0,4.0,1.0,1.0,1.0,2.0,1.0,69.5,11,47,487.831457697,36230.0,0,E0_2015_2016_128
6.0,1.0,5.0,19.0,14.0,12.0,2.0,12.0,6.0,2.0,1.0,3.0,7.0,6.0,7.0,-1.0,4.0,1.0,1.0,1.0,1.0,1.16666666667,54.3,1.0,3.0,8.0,6.0,13.0,26.0,-13.0,12.0,6.0,0.0,1.0,5.0,1.0,6.0,18.0,-12.0,0.0,0.0,0.0,3.0,1.0,3.0,71.0,11,48,17305.7012599,26309.0,0,E0_2015_2016_129
1.0,2.0,10.0,5.0,10.0,24.0,-14.0,13.0,6.0,0.0,2.0,4.0,2.0,3.0,7.0,-4.0,1.0,0.0,1.0,2.0,0.5,1.16666666667,65.1,4.0,4.0,5.0,16.0,12.0,14.0,-2.0,13.0,6.0,2.0,2.0,2.0,8.0,8.0,8.0,0.0,4.0,1.0,1.0,1.0,1.33333333333,1.33333333333,29.0,11,48,4523.33553604,42785.0,0,E0_2015_2016_130
2.0,3.0,8.0,9.0,14.0,27.0,-13.0,13.0,6.0,1.0,2.0,3.0,5.0,5.0,9.0,-4.0,1.0,0.0,1.0,2.0,0.833333333333,1.5,25.0,5.0,5.0,3.0,20.0,24.0,16.0,8.0,13.0,6.0,2.0,3.0,1.0,9.0,8.0,5.0,3.0,4.0,1.0,1.0,1.0,1.33333333333,0.833333333333,74.7,11,48,12602.9912362,11360.0,0,E0_2015_2016_131
6.0,1.0,6.0,19.0,14.0,13.0,1.0,13.0,7.0,2.0,1.0,4.0,7.0,6.0,8.0,-2.0,1.0,0.0,1.0,2.0,0.857142857143,1.14285714286,54.3,2.0,4.0,7.0,10.0,13.0,25.0,-12.0,13.0,6.0,1.0,1.0,4.0,4.0,2.0,13.0,-11.0,3.0,1.0,0.0,2.0,0.333333333333,2.16666666667,75.8,11,48,17225.4093347,26309.0,0,E0_2015_2016_132
8.0,4.0,1.0,28.0,28.0,20.0,8.0,13.0,6.0,4.0,1.0,1.0,13.0,13.0,11.0,2.0,6.0,2.0,0.0,1.0,2.16666666667,1.83333333333,48.2,8.0,3.0,2.0,27.0,19.0,9.0,10.0,13.0,7.0,4.0,1.0,2.0,13.0,10.0,8.0,2.0,7.0,2.0,1.0,0.0,1.42857142857,1.14285714286,203.0,11,48,8404.92232315,32500.0,0,E0_2015_2016_133
8.0,2.0,3.0,26.0,27.0,13.0,14.0,13.0,7.0,5.0,0.0,2.0,15.0,20.0,9.0,11.0,6.0,2.0,0.0,1.0,2.85714285714,1.28571428571,193.8,5.0,5.0,3.0,20.0,19.0,14.0,5.0,13.0,6.0,2.0,4.0,0.0,10.0,7.0,4.0,3.0,7.0,2.0,1.0,0.0,1.16666666667,0.666666666667,59.5,11,48,14084.1803618,47405.0,0,E0_2015_2016_134
2.0,3.0,8.0,9.0,14.0,26.0,-12.0,13.0,6.0,1.0,2.0,3.0,5.0,7.0,8.0,-1.0,4.0,1.0,1.0,1.0,1.16666666667,1.33333333333,71.0,5.0,4.0,4.0,19.0,11.0,12.0,-1.0,13.0,7.0,3.0,3.0,1.0,12.0,6.0,5.0,1.0,7.0,2.0,1.0,0.0,0.857142857143,0.714285714286,72.3,11,48,12387.254649,48707.0,1,E0_2015_2016_135
5.0,5.0,3.0,20.0,17.0,15.0,2.0,13.0,6.0,2.0,2.0,2.0,8.0,7.0,9.0,-2.0,4.0,1.0,1.0,1.0,1.16666666667,1.5,152.0,3.0,5.0,5.0,14.0,14.0,18.0,-4.0,13.0,6.0,1.0,2.0,3.0,5.0,6.0,9.0,-3.0,3.0,1.0,0.0,2.0,1.0,1.5,51.0,11,48,10848.4700816,45276.0,0,E0_2015_2016_136
3.0,3.0,7.0,12.0,16.0,24.0,-8.0,13.0,6.0,2.0,1.0,3.0,7.0,7.0,8.0,-1.0,3.0,1.0,0.0,2.0,1.16666666667,1.33333333333,37.0,8.0,2.0,3.0,26.0,23.0,11.0,12.0,13.0,7.0,5.0,0.0,2.0,15.0,15.0,7.0,8.0,6.0,2.0,0.0,1.0,2.14285714286,1.0,192.0,11,48,5508.06090518,27010.0,0,E0_2015_2016_137
6.0,6.0,1.0,24.0,24.0,11.0,13.0,13.0,7.0,4.0,3.0,0.0,15.0,14.0,5.0,9.0,7.0,2.0,1.0,0.0,2.0,0.714285714286,110.5,4.0,2.0,7.0,14.0,17.0,23.0,-6.0,13.0,6.0,1.0,1.0,4.0,4.0,7.0,13.0,-6.0,1.0,0.0,1.0,2.0,1.16666666667,2.16666666667,215.6,11,48,807.440066794,36230.0,0,E0_2015_2016_138
6.0,3.0,4.0,21.0,24.0,20.0,4.0,13.0,6.0,2.0,2.0,2.0,8.0,11.0,10.0,1.0,5.0,1.0,2.0,0.0,1.83333333333,1.66666666667,69.5,5.0,2.0,6.0,17.0,12.0,17.0,-5.0,13.0,6.0,3.0,1.0,2.0,10.0,3.0,4.0,-1.0,3.0,1.0,0.0,2.0,0.5,0.666666666667,68.5,11,48,3833.43864507,35303.0,0,E0_2015_2016_139
5.0,4.0,5.0,19.0,15.0,16.0,-1.0,14.0,7.0,2.0,2.0,3.0,8.0,4.0,6.0,-2.0,3.0,1.0,0.0,2.0,0.571428571429,0.857142857143,29.0,3.0,4.0,7.0,13.0,17.0,25.0,-8.0,14.0,7.0,1.0,2.0,4.0,5.0,9.0,16.0,-7.0,0.0,0.0,0.0,3.0,1.28571428571,2.28571428571,37.0,12,49,4952.70174425,23500.0,1,E0_2015_2016_146
3.0,5.0,6.0,14.0,14.0,19.0,-5.0,14.0,7.0,2.0,3.0,2.0,9.0,8.0,9.0,-1.0,1.0,0.0,1.0,2.0,1.14285714286,1.28571428571,51.0,8.0,5.0,1.0,29.0,29.0,21.0,8.0,14.0,7.0,4.0,3.0,0.0,15.0,15.0,9.0,6.0,7.0,2.0,1.0,0.0,2.14285714286,1.28571428571,48.2,12,49,3851.2465984,20520.0,0,E0_2015_2016_145
5.0,4.0,5.0,19.0,11.0,14.0,-3.0,14.0,6.0,2.0,1.0,3.0,7.0,5.0,7.0,-2.0,6.0,2.0,0.0,1.0,0.833333333333,1.16666666667,72.3,9.0,2.0,3.0,29.0,30.0,14.0,16.0,14.0,6.0,3.0,2.0,1.0,11.0,7.0,4.0,3.0,2.0,0.0,2.0,1.0,1.16666666667,0.666666666667,193.8,12,49,3155.1913531,27740.0,1,E0_2015_2016_144
5.0,3.0,6.0,18.0,13.0,18.0,-5.0,14.0,7.0,2.0,1.0,4.0,7.0,9.0,13.0,-4.0,6.0,2.0,0.0,1.0,1.28571428571,1.85714285714,68.5,6.0,7.0,1.0,25.0,24.0,11.0,13.0,14.0,6.0,2.0,3.0,1.0,9.0,10.0,6.0,4.0,5.0,1.0,2.0,0.0,1.66666666667,1.0,110.5,12,49,4023.2007459,27877.0,0,E0_2015_2016_147
8.0,4.0,2.0,28.0,20.0,10.0,10.0,14.0,6.0,4.0,2.0,0.0,14.0,9.0,1.0,8.0,7.0,2.0,1.0,0.0,1.5,0.166666666667,203.0,6.0,4.0,4.0,22.0,25.0,21.0,4.0,14.0,7.0,4.0,1.0,2.0,13.0,13.0,10.0,3.0,3.0,1.0,0.0,2.0,1.85714285714,1.42857142857,69.5,12,49,9030.57865646,75811.0,0,E0_2015_2016_142
4.0,3.0,7.0,15.0,17.0,23.0,-6.0,14.0,7.0,3.0,1.0,3.0,10.0,10.0,10.0,0.0,6.0,2.0,0.0,1.0,1.42857142857,1.42857142857,215.6,2.0,4.0,8.0,10.0,17.0,30.0,-13.0,14.0,7.0,1.0,1.0,5.0,4.0,9.0,18.0,-9.0,1.0,0.0,1.0,2.0,1.28571428571,2.57142857143,25.0,12,49,7379.52448503,42449.0,0,E0_2015_2016_141
8.0,3.0,3.0,27.0,24.0,12.0,12.0,14.0,6.0,3.0,2.0,1.0,11.0,8.0,4.0,4.0,7.0,2.0,1.0,0.0,1.33333333333,0.666666666667,192.0,3.0,3.0,8.0,12.0,16.0,26.0,-10.0,14.0,7.0,1.0,1.0,5.0,4.0,7.0,18.0,-11.0,3.0,1.0,0.0,2.0,1.0,2.57142857143,71.0,12,49,18296.133935,60361.0,0,E0_2015_2016_140
5.0,5.0,4.0,20.0,20.0,17.0,3.0,14.0,7.0,3.0,1.0,3.0,10.0,12.0,10.0,2.0,4.0,1.0,1.0,1.0,1.71428571429,1.42857142857,59.5,1.0,2.0,11.0,5.0,12.0,27.0,-15.0,14.0,7.0,1.0,0.0,6.0,3.0,7.0,17.0,-10.0,0.0,0.0,0.0,3.0,1.0,2.42857142857,65.1,12,49,9834.69489324,32689.0,0,E0_2015_2016_143
2.0,4.0,8.0,10.0,14.0,30.0,-16.0,14.0,7.0,1.0,3.0,3.0,6.0,11.0,12.0,-1.0,4.0,1.0,1.0,1.0,1.57142857143,1.71428571429,75.8,6.0,5.0,3.0,23.0,18.0,15.0,3.0,14.0,7.0,3.0,3.0,1.0,12.0,10.0,6.0,4.0,7.0,2.0,1.0,0.0,1.42857142857,0.857142857143,152.0,12,49,9852.88493881,52409.0,1,E0_2015_2016_148
5.0,6.0,3.0,21.0,27.0,19.0,8.0,14.0,7.0,3.0,2.0,2.0,11.0,16.0,11.0,5.0,6.0,2.0,0.0,1.0,2.28571428571,1.57142857143,74.7,7.0,1.0,6.0,22.0,19.0,14.0,5.0,14.0,6.0,4.0,0.0,2.0,12.0,8.0,5.0,3.0,6.0,2.0,0.0,1.0,1.33333333333,0.833333333333,54.3,12,50,7519.12366396,40157.0,0,E0_2015_2016_149
3.0,4.0,8.0,13.0,18.0,30.0,-12.0,15.0,7.0,1.0,3.0,3.0,6.0,8.0,12.0,-4.0,1.0,0.0,1.0,2.0,1.14285714286,1.71428571429,25.0,8.0,5.0,2.0,29.0,20.0,10.0,10.0,15.0,8.0,4.0,2.0,2.0,14.0,11.0,9.0,2.0,5.0,1.0,2.0,0.0,1.375,1.125,203.0,12,50,16197.483147,11360.0,1,E0_2015_2016_150
7.0,2.0,6.0,23.0,20.0,15.0,5.0,15.0,8.0,3.0,1.0,4.0,10.0,11.0,9.0,2.0,4.0,1.0,1.0,1.0,1.375,1.125,54.3,5.0,6.0,4.0,21.0,21.0,18.0,3.0,15.0,7.0,2.0,4.0,1.0,10.0,8.0,7.0,1.0,4.0,1.0,1.0,1.0,1.14285714286,1.0,59.5,12,50,5663.44251582,26309.0,1,E0_2015_2016_151
9.0,2.0,4.0,29.0,30.0,16.0,14.0,15.0,8.0,6.0,0.0,2.0,18.0,23.0,10.0,13.0,6.0,2.0,0.0,1.0,2.875,1.25,193.8,3.0,5.0,7.0,14.0,14.0,22.0,-8.0,15.0,7.0,1.0,2.0,4.0,5.0,6.0,10.0,-4.0,3.0,1.0,0.0,2.0,0.857142857143,1.42857142857,51.0,12,50,10281.6939073,47405.0,0,E0_2015_2016_152
3.0,4.0,8.0,13.0,17.0,27.0,-10.0,15.0,7.0,2.0,2.0,3.0,8.0,8.0,9.0,-1.0,4.0,1.0,1.0,1.0,1.14285714286,1.28571428571,37.0,5.0,7.0,3.0,22.0,28.0,20.0,8.0,15.0,7.0,2.0,4.0,1.0,10.0,11.0,8.0,3.0,2.0,0.0,2.0,1.0,1.57142857143,1.14285714286,74.7,12,50,12095.8946305,27010.0,0,E0_2015_2016_153
3.0,3.0,9.0,12.0,17.0,29.0,-12.0,15.0,7.0,2.0,2.0,3.0,8.0,9.0,8.0,1.0,6.0,2.0,0.0,1.0,1.28571428571,1.14285714286,71.0,6.0,4.0,5.0,22.0,17.0,16.0,1.0,15.0,7.0,3.0,2.0,2.0,11.0,11.0,10.0,1.0,6.0,2.0,0.0,1.0,1.57142857143,1.42857142857,29.0,12,50,18993.6203574,48707.0,0,E0_2015_2016_154
6.0,5.0,4.0,23.0,25.0,21.0,4.0,15.0,7.0,2.0,3.0,2.0,9.0,12.0,11.0,1.0,5.0,1.0,2.0,0.0,1.71428571429,1.57142857143,69.5,6.0,4.0,5.0,22.0,13.0,14.0,-1.0,15.0,8.0,3.0,3.0,2.0,12.0,6.0,7.0,-1.0,4.0,1.0,1.0,1.0,0.75,0.875,72.3,12,50,6279.42435295,35303.0,0,E0_2015_2016_155
6.0,8.0,1.0,26.0,25.0,12.0,13.0,15.0,8.0,4.0,4.0,0.0,16.0,14.0,5.0,9.0,7.0,2.0,1.0,0.0,1.75,0.625,110.5,3.0,4.0,8.0,13.0,16.0,30.0,-14.0,15.0,7.0,1.0,1.0,5.0,4.0,3.0,18.0,-15.0,3.0,1.0,0.0,2.0,0.428571428571,2.57142857143,75.8,12,50,18531.1379392,36230.0,0,E0_2015_2016_158
1.0,3.0,11.0,6.0,13.0,28.0,-15.0,15.0,7.0,0.0,2.0,5.0,2.0,5.0,10.0,-5.0,1.0,0.0,1.0,2.0,0.714285714286,1.42857142857,65.1,9.0,3.0,3.0,30.0,27.0,13.0,14.0,15.0,8.0,5.0,1.0,2.0,16.0,16.0,8.0,8.0,4.0,1.0,1.0,1.0,2.0,1.0,192.0,12,50,4240.36194608,42785.0,0,E0_2015_2016_156
6.0,5.0,4.0,23.0,18.0,17.0,1.0,15.0,7.0,3.0,2.0,2.0,11.0,8.0,9.0,-1.0,4.0,1.0,1.0,1.0,1.14285714286,1.28571428571,152.0,5.0,4.0,6.0,19.0,14.0,19.0,-5.0,15.0,7.0,3.0,2.0,2.0,11.0,4.0,5.0,-1.0,4.0,1.0,1.0,1.0,0.571428571429,0.714285714286,68.5,12,50,7934.44751541,45276.0,0,E0_2015_2016_157
9.0,5.0,1.0,32.0,32.0,21.0,11.0,15.0,7.0,4.0,2.0,1.0,14.0,14.0,12.0,2.0,7.0,2.0,1.0,0.0,2.0,1.71428571429,48.2,4.0,3.0,8.0,15.0,17.0,24.0,-7.0,15.0,7.0,1.0,2.0,4.0,5.0,7.0,13.0,-6.0,1.0,0.0,1.0,2.0,1.0,1.85714285714,215.6,12,51,6511.30316092,32500.0,1,E0_2015_2016_159
4.0,3.0,9.0,15.0,18.0,26.0,-8.0,16.0,8.0,3.0,1.0,4.0,10.0,10.0,11.0,-1.0,3.0,1.0,0.0,2.0,1.25,1.375,215.6,3.0,3.0,10.0,12.0,17.0,30.0,-13.0,16.0,8.0,1.0,1.0,6.0,4.0,8.0,21.0,-13.0,3.0,1.0,0.0,2.0,1.0,2.625,71.0,12,51,17871.5783766,42449.0,0,E0_2015_2016_160
5.0,8.0,3.0,23.0,29.0,21.0,8.0,16.0,8.0,3.0,3.0,2.0,12.0,17.0,12.0,5.0,7.0,2.0,1.0,0.0,2.125,1.5,74.7,10.0,5.0,1.0,35.0,34.0,22.0,12.0,16.0,8.0,5.0,3.0,0.0,18.0,18.0,9.0,9.0,9.0,3.0,0.0,0.0,2.25,1.125,48.2,12,51,11286.7218227,40157.0,0,E0_2015_2016_161
8.0,5.0,3.0,29.0,21.0,12.0,9.0,16.0,7.0,4.0,3.0,0.0,15.0,9.0,1.0,8.0,5.0,1.0,2.0,0.0,1.28571428571,0.142857142857,203.0,3.0,5.0,8.0,14.0,18.0,28.0,-10.0,16.0,8.0,1.0,2.0,5.0,5.0,9.0,18.0,-9.0,0.0,0.0,0.0,3.0,1.125,2.25,37.0,12,51,14710.3689377,75811.0,0,E0_2015_2016_162
4.0,4.0,8.0,16.0,18.0,31.0,-13.0,16.0,8.0,2.0,3.0,3.0,9.0,13.0,12.0,1.0,4.0,1.0,1.0,1.0,1.625,1.5,75.8,1.0,3.0,12.0,6.0,13.0,30.0,-17.0,16.0,8.0,1.0,1.0,6.0,4.0,8.0,18.0,-10.0,1.0,0.0,1.0,2.0,1.0,2.25,65.1,12,51,15713.8703306,52409.0,0,E0_2015_2016_163
5.0,6.0,5.0,21.0,21.0,19.0,2.0,16.0,8.0,3.0,2.0,3.0,11.0,13.0,11.0,2.0,4.0,1.0,1.0,1.0,1.625,1.375,59.5,6.0,8.0,2.0,26.0,26.0,14.0,12.0,16.0,7.0,2.0,4.0,1.0,10.0,11.0,7.0,4.0,5.0,1.0,2.0,0.0,1.57142857143,1.0,110.5,12,51,5695.40138478,32689.0,0,E0_2015_2016_164
6.0,5.0,5.0,23.0,13.0,14.0,-1.0,16.0,7.0,3.0,1.0,3.0,10.0,7.0,7.0,0.0,6.0,2.0,0.0,1.0,1.0,1.0,72.3,8.0,2.0,6.0,26.0,21.0,15.0,6.0,16.0,7.0,4.0,1.0,2.0,13.0,9.0,6.0,3.0,4.0,1.0,1.0,1.0,1.28571428571,0.857142857143,54.3,12,51,6217.01259884,27740.0,0,E0_2015_2016_165
5.0,5.0,6.0,20.0,16.0,21.0,-5.0,16.0,8.0,2.0,2.0,4.0,8.0,10.0,14.0,-4.0,4.0,1.0,1.0,1.0,1.25,1.75,68.5,4.0,4.0,8.0,16.0,20.0,31.0,-11.0,16.0,8.0,2.0,1.0,5.0,7.0,10.0,18.0,-8.0,4.0,1.0,1.0,1.0,1.25,2.25,25.0,12,51,11273.0059195,27877.0,0,E0_2015_2016_166
