h_nb_games_home,h_nb_victories,h_season_points,h_nb_games_total,h_last_n_games_points,h_nb_goals_scored_home,h_mean_nb_goals_scored_home,h_nb_goals_conceded_home,h_mean_nb_goals_conceded_home,h_season_wages,a_nb_games_away,a_nb_victories_draws,a_season_points,a_nb_games_total,a_last_n_games_points,a_nb_goals_scored_away,a_mean_nb_goals_scored_away,a_nb_goals_conceded_away,a_mean_nb_goals_conceded_away,a_season_wages,Month,Week,distance_km,capacity_home_stadium,home_win,id,Date
11.0,4.0,24.0,21.0,5.0,17.0,1.54545454545,16.0,1.45454545455,215.6,10.0,9.0,28.0,21.0,5.0,13.0,1.3,9.0,0.9,74.7,1,2,8105.07472631,42449.0,0,E0_2015_2016_212,2016-01-16
10.0,2.0,21.0,21.0,4.0,11.0,1.1,16.0,1.6,25.0,11.0,4.0,23.0,21.0,3.0,12.0,1.09090909091,25.0,2.27272727273,37.0,1,2,2008.02047589,11360.0,1,E0_2015_2016_211,2016-01-16
10.0,1.0,11.0,21.0,4.0,7.0,0.7,13.0,1.3,65.1,11.0,10.0,43.0,21.0,6.0,22.0,2.0,12.0,1.09090909091,48.2,1,2,3180.02182666,42785.0,0,E0_2015_2016_210,2016-01-16
11.0,8.0,40.0,21.0,7.0,29.0,2.63636363636,12.0,1.09090909091,193.8,10.0,7.0,31.0,21.0,4.0,11.0,1.1,8.0,0.8,54.3,1,2,9047.3028073,47405.0,1,E0_2015_2016_213,2016-01-16
10.0,4.0,31.0,21.0,5.0,14.0,1.4,14.0,1.4,152.0,11.0,7.0,34.0,21.0,1.0,15.0,1.36363636364,16.0,1.45454545455,203.0,1,2,4266.23515539,45276.0,0,E0_2015_2016_217,2016-01-17
10.0,5.0,32.0,21.0,6.0,13.0,1.3,10.0,1.0,72.3,11.0,8.0,43.0,21.0,4.0,21.0,1.90909090909,15.0,1.36363636364,192.0,1,2,6587.82405554,27740.0,0,E0_2015_2016_218,2016-01-17
11.0,3.0,19.0,21.0,4.0,11.0,1.0,16.0,1.45454545455,51.0,10.0,7.0,29.0,21.0,4.0,14.0,1.4,14.0,1.4,29.0,1,3,2377.34826147,20520.0,1,E0_2015_2016_219,2016-01-18
10.0,4.0,35.0,22.0,7.0,16.0,1.6,12.0,1.2,69.5,10.0,7.0,43.0,22.0,4.0,10.0,1.0,9.0,0.9,193.8,1,3,9286.44117303,35303.0,0,E0_2015_2016_227,2016-01-23
11.0,4.0,27.0,22.0,6.0,14.0,1.27272727273,17.0,1.54545454545,68.5,11.0,3.0,12.0,22.0,1.0,10.0,0.909090909091,24.0,2.18181818182,65.1,1,3,314.298840438,27877.0,0,E0_2015_2016_226,2016-01-23
11.0,4.0,29.0,22.0,3.0,11.0,1.0,10.0,0.909090909091,29.0,10.0,3.0,21.0,22.0,3.0,5.0,0.5,21.0,2.1,75.8,1,3,18832.2464584,23500.0,1,E0_2015_2016_225,2016-01-23
10.0,3.0,18.0,22.0,3.0,12.0,1.2,11.0,1.1,71.0,11.0,5.0,24.0,22.0,4.0,12.0,1.09090909091,21.0,1.90909090909,25.0,1,3,13363.386578,48707.0,0,E0_2015_2016_224,2016-01-23
10.0,4.0,23.0,22.0,7.0,12.0,1.2,10.0,1.0,37.0,11.0,7.0,31.0,22.0,3.0,11.0,1.0,13.0,1.18181818182,152.0,1,3,12081.9275505,27010.0,0,E0_2015_2016_223,2016-01-23
10.0,5.0,37.0,22.0,4.0,12.0,1.2,4.0,0.4,203.0,10.0,6.0,30.0,22.0,0.0,9.0,0.9,11.0,1.1,59.5,1,3,13573.4157544,75811.0,0,E0_2015_2016_222,2016-01-23
10.0,5.0,44.0,22.0,5.0,16.0,1.6,13.0,1.3,48.2,11.0,8.0,33.0,22.0,4.0,11.0,1.0,12.0,1.09090909091,72.3,1,3,5761.68062576,32500.0,1,E0_2015_2016_221,2016-01-23
11.0,4.0,31.0,22.0,4.0,12.0,1.09090909091,12.0,1.09090909091,54.3,10.0,9.0,39.0,22.0,7.0,16.0,1.6,9.0,0.9,110.5,1,3,1306.65076077,26309.0,0,E0_2015_2016_220,2016-01-23
10.0,7.0,44.0,22.0,9.0,16.0,1.6,6.0,0.6,192.0,10.0,5.0,25.0,22.0,4.0,11.0,1.1,15.0,1.5,215.6,1,3,494.891742164,60361.0,0,E0_2015_2016_228,2016-01-24
11.0,3.0,29.0,22.0,1.0,23.0,2.09090909091,20.0,1.81818181818,74.7,10.0,4.0,22.0,22.0,1.0,8.0,0.8,14.0,1.4,51.0,1,3,10904.90833,40157.0,0,E0_2015_2016_229,2016-01-24
11.0,4.0,36.0,23.0,7.0,18.0,1.63636363636,14.0,1.27272727273,69.5,12.0,4.0,13.0,23.0,1.0,10.0,0.833333333333,24.0,2.0,65.1,2,5,3984.53286436,35303.0,1,E0_2015_2016_237,2016-02-02
12.0,4.0,28.0,23.0,7.0,14.0,1.16666666667,17.0,1.41666666667,68.5,11.0,5.0,25.0,23.0,4.0,10.0,0.909090909091,15.0,1.36363636364,51.0,2,5,3946.52184128,27877.0,0,E0_2015_2016_236,2016-02-02
11.0,3.0,19.0,23.0,4.0,13.0,1.18181818182,12.0,1.09090909091,71.0,11.0,8.0,44.0,23.0,5.0,12.0,1.09090909091,11.0,1.0,193.8,2,5,9246.30716387,48707.0,0,E0_2015_2016_235,2016-02-02
11.0,4.0,23.0,23.0,6.0,16.0,1.45454545455,15.0,1.36363636364,37.0,11.0,10.0,42.0,23.0,7.0,19.0,1.72727272727,10.0,0.909090909091,110.5,2,5,5450.35952365,27010.0,0,E0_2015_2016_234,2016-02-02
11.0,5.0,37.0,23.0,4.0,12.0,1.09090909091,5.0,0.454545454545,203.0,12.0,8.0,33.0,23.0,3.0,11.0,0.916666666667,15.0,1.25,72.3,2,5,3108.57995207,75811.0,1,E0_2015_2016_233,2016-02-02
11.0,6.0,47.0,23.0,5.0,19.0,1.72727272727,13.0,1.18181818182,48.2,12.0,8.0,34.0,23.0,6.0,16.0,1.33333333333,17.0,1.41666666667,152.0,2,5,11225.175828,32500.0,1,E0_2015_2016_232,2016-02-02
12.0,4.0,31.0,23.0,1.0,13.0,1.08333333333,15.0,1.25,54.3,12.0,6.0,25.0,23.0,2.0,13.0,1.08333333333,22.0,1.83333333333,25.0,2,5,7786.86204482,26309.0,0,E0_2015_2016_231,2016-02-02
11.0,7.0,44.0,23.0,6.0,16.0,1.45454545455,7.0,0.636363636364,192.0,11.0,7.0,33.0,23.0,3.0,10.0,0.909090909091,11.0,1.0,59.5,2,5,5605.38629071,60361.0,0,E0_2015_2016_230,2016-02-02
12.0,3.0,29.0,23.0,1.0,24.0,2.0,22.0,1.83333333333,74.7,11.0,3.0,21.0,23.0,0.0,6.0,0.545454545455,23.0,2.09090909091,75.8,2,5,9801.55099571,40157.0,1,E0_2015_2016_238,2016-02-03
12.0,5.0,32.0,23.0,3.0,13.0,1.08333333333,11.0,0.916666666667,29.0,11.0,6.0,28.0,23.0,7.0,12.0,1.09090909091,15.0,1.36363636364,215.6,2,5,1124.13395808,23500.0,0,E0_2015_2016_239,2016-02-03
12.0,6.0,45.0,24.0,6.0,22.0,1.83333333333,9.0,0.75,110.5,11.0,7.0,33.0,24.0,1.0,14.0,1.27272727273,15.0,1.36363636364,29.0,2,5,530.821577958,36230.0,1,E0_2015_2016_247,2016-02-06
12.0,4.0,26.0,24.0,6.0,12.0,1.0,16.0,1.33333333333,51.0,11.0,7.0,31.0,24.0,1.0,11.0,1.0,12.0,1.09090909091,54.3,2,5,3809.58477378,20520.0,0,E0_2015_2016_246,2016-02-06
11.0,5.0,33.0,24.0,7.0,13.0,1.18181818182,10.0,0.909090909091,72.3,11.0,10.0,32.0,24.0,5.0,16.0,1.45454545455,12.0,1.09090909091,74.7,2,5,5671.64757567,27740.0,0,E0_2015_2016_245,2016-02-06
12.0,6.0,34.0,24.0,9.0,22.0,1.83333333333,13.0,1.08333333333,59.5,12.0,9.0,39.0,24.0,4.0,18.0,1.5,14.0,1.16666666667,69.5,2,5,5879.00802345,32689.0,1,E0_2015_2016_244,2016-02-06
12.0,3.0,21.0,24.0,4.0,19.0,1.58333333333,18.0,1.5,75.8,11.0,7.0,29.0,24.0,1.0,8.0,0.727272727273,13.0,1.18181818182,68.5,2,5,15714.2173426,52409.0,1,E0_2015_2016_243,2016-02-06
12.0,9.0,47.0,24.0,7.0,33.0,2.75,12.0,1.0,193.8,12.0,11.0,50.0,24.0,4.0,23.0,1.91666666667,13.0,1.08333333333,48.2,2,5,8121.77899871,47405.0,0,E0_2015_2016_242,2016-02-06
11.0,4.0,34.0,24.0,4.0,14.0,1.27272727273,15.0,1.36363636364,152.0,12.0,3.0,19.0,24.0,3.0,15.0,1.25,34.0,2.83333333333,71.0,2,5,9857.31593192,45276.0,0,E0_2015_2016_241,2016-02-06
11.0,1.0,13.0,24.0,5.0,8.0,0.727272727273,14.0,1.27272727273,65.1,12.0,4.0,23.0,24.0,0.0,12.0,1.0,28.0,2.33333333333,37.0,2,5,9289.82710982,42785.0,1,E0_2015_2016_240,2016-02-06
11.0,3.0,28.0,24.0,4.0,14.0,1.27272727273,16.0,1.45454545455,25.0,12.0,9.0,45.0,24.0,2.0,21.0,1.75,15.0,1.25,192.0,2,5,7415.33423083,11360.0,0,E0_2015_2016_248,2016-02-07
12.0,4.0,29.0,24.0,3.0,20.0,1.66666666667,19.0,1.58333333333,215.6,12.0,8.0,40.0,24.0,4.0,16.0,1.33333333333,16.0,1.33333333333,203.0,2,5,9224.27030883,42449.0,0,E0_2015_2016_249,2016-02-07
12.0,3.0,20.0,25.0,4.0,13.0,1.08333333333,13.0,1.08333333333,71.0,13.0,9.0,41.0,25.0,5.0,17.0,1.30769230769,17.0,1.30769230769,203.0,2,6,9401.08466466,48707.0,1,E0_2015_2016_255,2016-02-13
12.0,4.0,23.0,25.0,3.0,16.0,1.33333333333,18.0,1.5,37.0,13.0,9.0,39.0,25.0,3.0,18.0,1.38461538462,15.0,1.15384615385,69.5,2,6,5816.99403487,27010.0,0,E0_2015_2016_254,2016-02-13
13.0,4.0,35.0,25.0,4.0,27.0,2.07692307692,22.0,1.69230769231,74.7,12.0,7.0,29.0,25.0,1.0,8.0,0.666666666667,14.0,1.16666666667,68.5,2,6,7996.86869118,40157.0,0,E0_2015_2016_253,2016-02-13
13.0,4.0,27.0,25.0,4.0,13.0,1.0,17.0,1.30769230769,51.0,12.0,8.0,37.0,25.0,4.0,10.0,0.833333333333,11.0,0.916666666667,59.5,2,6,6973.64586236,20520.0,0,E0_2015_2016_256,2016-02-13
13.0,4.0,30.0,25.0,3.0,21.0,1.61538461538,20.0,1.53846153846,215.6,12.0,3.0,24.0,25.0,0.0,6.0,0.5,26.0,2.16666666667,75.8,2,6,17757.8718566,42449.0,1,E0_2015_2016_251,2016-02-13
12.0,3.0,28.0,25.0,3.0,14.0,1.16666666667,18.0,1.5,25.0,13.0,8.0,33.0,25.0,0.0,11.0,0.846153846154,18.0,1.38461538462,72.3,2,6,13986.0307371,11360.0,0,E0_2015_2016_250,2016-02-13
13.0,4.0,32.0,25.0,0.0,14.0,1.07692307692,17.0,1.30769230769,54.3,12.0,7.0,33.0,25.0,0.0,14.0,1.16666666667,16.0,1.33333333333,29.0,2,6,1699.07147793,26309.0,0,E0_2015_2016_252,2016-02-13
12.0,7.0,48.0,25.0,4.0,16.0,1.33333333333,7.0,0.583333333333,192.0,13.0,12.0,53.0,25.0,7.0,26.0,2.0,14.0,1.07692307692,48.2,2,6,6065.87819303,60361.0,1,E0_2015_2016_257,2016-02-14
12.0,2.0,16.0,25.0,7.0,10.0,0.833333333333,14.0,1.16666666667,65.1,13.0,8.0,35.0,25.0,3.0,16.0,1.23076923077,19.0,1.46153846154,152.0,2,6,8217.78456225,42785.0,0,E0_2015_2016_258,2016-02-14
13.0,9.0,47.0,25.0,4.0,34.0,2.61538461538,15.0,1.15384615385,193.8,12.0,11.0,48.0,25.0,7.0,22.0,1.83333333333,10.0,0.833333333333,110.5,2,6,9694.03196704,47405.0,0,E0_2015_2016_259,2016-02-14
12.0,5.0,40.0,26.0,7.0,20.0,1.66666666667,14.0,1.16666666667,69.5,13.0,4.0,23.0,26.0,4.0,17.0,1.30769230769,36.0,2.76923076923,71.0,2,8,18093.0480069,35303.0,1,E0_2015_2016_265,2016-02-27
13.0,5.0,36.0,26.0,4.0,13.0,1.0,11.0,0.846153846154,29.0,13.0,7.0,28.0,26.0,5.0,15.0,1.15384615385,23.0,1.76923076923,25.0,2,8,6912.3982541,23500.0,0,E0_2015_2016_263,2016-02-27
13.0,4.0,32.0,26.0,5.0,15.0,1.15384615385,18.0,1.38461538462,68.5,12.0,8.0,32.0,26.0,1.0,12.0,1.0,13.0,1.08333333333,54.3,2,8,4223.13991362,27877.0,1,E0_2015_2016_264,2016-02-27
13.0,7.0,40.0,26.0,9.0,23.0,1.76923076923,13.0,1.0,59.5,12.0,7.0,33.0,26.0,7.0,12.0,1.0,15.0,1.25,215.6,2,8,5405.05866609,32689.0,0,E0_2015_2016_261,2016-02-27
12.0,7.0,53.0,26.0,7.0,21.0,1.75,13.0,1.08333333333,48.2,13.0,4.0,24.0,26.0,0.0,12.0,0.923076923077,30.0,2.30769230769,37.0,2,8,9270.40249132,32500.0,1,E0_2015_2016_260,2016-02-27
12.0,5.0,36.0,26.0,4.0,13.0,1.08333333333,13.0,1.08333333333,72.3,13.0,4.0,16.0,26.0,1.0,10.0,0.769230769231,26.0,2.0,65.1,2,8,3368.29326973,27740.0,1,E0_2015_2016_262,2016-02-27
13.0,7.0,51.0,26.0,6.0,23.0,1.76923076923,9.0,0.692307692308,110.5,12.0,6.0,27.0,26.0,4.0,11.0,0.916666666667,16.0,1.33333333333,51.0,2,8,2541.56386214,36230.0,1,E0_2015_2016_266,2016-02-28
12.0,6.0,41.0,26.0,6.0,15.0,1.25,5.0,0.416666666667,203.0,13.0,10.0,51.0,26.0,5.0,23.0,1.76923076923,15.0,1.15384615385,192.0,2,8,9334.36120511,75811.0,1,E0_2015_2016_267,2016-02-28
13.0,2.0,16.0,27.0,4.0,10.0,0.769230769231,20.0,1.53846153846,65.1,12.0,11.0,35.0,26.0,5.0,19.0,1.58333333333,12.0,1.0,74.7,3,9,8280.21505001,42785.0,0,E0_2015_2016_268,2016-03-01
13.0,3.0,29.0,27.0,3.0,15.0,1.15384615385,21.0,1.61538461538,25.0,13.0,9.0,40.0,27.0,7.0,11.0,0.846153846154,11.0,0.846153846154,59.5,3,9,2643.10435611,11360.0,1,E0_2015_2016_269,2016-03-01
13.0,8.0,56.0,27.0,9.0,22.0,1.69230769231,13.0,1.0,48.2,13.0,8.0,35.0,27.0,3.0,9.0,0.692307692308,14.0,1.07692307692,68.5,3,9,3492.79081493,32500.0,0,E0_2015_2016_270,2016-03-01
13.0,4.0,24.0,27.0,1.0,18.0,1.38461538462,20.0,1.53846153846,37.0,13.0,8.0,36.0,27.0,7.0,14.0,1.07692307692,16.0,1.23076923077,215.6,3,9,5538.16444787,27010.0,0,E0_2015_2016_271,2016-03-01
13.0,4.0,23.0,27.0,4.0,15.0,1.15384615385,14.0,1.07692307692,71.0,13.0,8.0,32.0,27.0,1.0,14.0,1.07692307692,16.0,1.23076923077,54.3,3,9,17305.7012599,48707.0,0,E0_2015_2016_272,2016-03-01
13.0,6.0,43.0,27.0,7.0,21.0,1.61538461538,14.0,1.07692307692,69.5,13.0,12.0,54.0,27.0,9.0,24.0,1.84615384615,11.0,0.846153846154,110.5,3,9,487.831457697,35303.0,1,E0_2015_2016_277,2016-03-02
13.0,7.0,44.0,27.0,6.0,18.0,1.38461538462,7.0,0.538461538462,203.0,13.0,8.0,37.0,27.0,3.0,16.0,1.23076923077,17.0,1.30769230769,29.0,3,9,9987.92598939,75811.0,1,E0_2015_2016_275,2016-03-02
13.0,6.0,39.0,27.0,4.0,15.0,1.15384615385,14.0,1.07692307692,72.3,13.0,3.0,24.0,26.0,0.0,7.0,0.538461538462,31.0,2.38461538462,75.8,3,9,12662.8012234,27740.0,1,E0_2015_2016_276,2016-03-02
13.0,8.0,51.0,27.0,4.0,18.0,1.38461538462,8.0,0.615384615385,192.0,13.0,6.0,27.0,27.0,4.0,12.0,0.923076923077,18.0,1.38461538462,51.0,3,9,2855.86924546,60361.0,0,E0_2015_2016_273,2016-03-02
12.0,4.0,38.0,26.0,2.0,16.0,1.33333333333,17.0,1.41666666667,152.0,12.0,9.0,47.0,26.0,7.0,13.0,1.08333333333,11.0,0.916666666667,193.8,3,9,4849.897847,45276.0,1,E0_2015_2016_274,2016-03-02
14.0,5.0,39.0,28.0,5.0,26.0,1.85714285714,21.0,1.5,215.6,14.0,9.0,42.0,28.0,3.0,14.0,1.0,19.0,1.35714285714,72.3,3,9,6606.59652001,42449.0,0,E0_2015_2016_278,2016-03-05
14.0,4.0,38.0,27.0,3.0,27.0,1.92857142857,23.0,1.64285714286,74.7,14.0,10.0,46.0,28.0,1.0,20.0,1.42857142857,17.0,1.21428571429,69.5,3,9,8289.53563537,40157.0,0,E0_2015_2016_279,2016-03-05
14.0,9.0,47.0,27.0,3.0,35.0,2.5,17.0,1.21428571429,193.8,14.0,4.0,16.0,28.0,1.0,11.0,0.785714285714,28.0,2.0,65.1,3,9,6437.760756,47405.0,1,E0_2015_2016_280,2016-03-05
13.0,4.0,24.0,27.0,7.0,20.0,1.53846153846,18.0,1.38461538462,75.8,14.0,8.0,32.0,28.0,5.0,15.0,1.07142857143,23.0,1.64285714286,25.0,3,9,13015.0158785,52409.0,0,E0_2015_2016_281,2016-03-05
14.0,7.0,40.0,28.0,6.0,24.0,1.71428571429,15.0,1.07142857143,59.5,14.0,4.0,24.0,28.0,1.0,17.0,1.21428571429,37.0,2.64285714286,71.0,3,9,14491.5914341,32689.0,0,E0_2015_2016_282,2016-03-05
14.0,4.0,30.0,28.0,4.0,13.0,0.928571428571,18.0,1.28571428571,51.0,14.0,4.0,24.0,28.0,0.0,12.0,0.857142857143,31.0,2.21428571429,37.0,3,9,5711.29892055,20520.0,1,E0_2015_2016_283,2016-03-05
14.0,8.0,54.0,28.0,9.0,25.0,1.78571428571,10.0,0.714285714286,110.5,14.0,10.0,51.0,28.0,4.0,25.0,1.78571428571,18.0,1.28571428571,192.0,3,9,315.565184789,36230.0,0,E0_2015_2016_284,2016-03-05
14.0,5.0,37.0,28.0,5.0,13.0,0.928571428571,11.0,0.785714285714,29.0,14.0,12.0,57.0,28.0,4.0,27.0,1.92857142857,16.0,1.14285714286,48.2,3,9,5913.91616711,23500.0,0,E0_2015_2016_285,2016-03-05
14.0,5.0,36.0,28.0,5.0,18.0,1.28571428571,20.0,1.42857142857,68.5,14.0,9.0,47.0,28.0,4.0,18.0,1.28571428571,19.0,1.35714285714,203.0,3,9,6332.01438957,27877.0,1,E0_2015_2016_287,2016-03-06
14.0,4.0,33.0,28.0,0.0,15.0,1.07142857143,19.0,1.35714285714,54.3,14.0,9.0,41.0,27.0,6.0,22.0,1.57142857143,19.0,1.35714285714,152.0,3,9,7472.3166526,26309.0,0,E0_2015_2016_286,2016-03-06
14.0,4.0,35.0,29.0,3.0,17.0,1.21428571429,21.0,1.5,25.0,14.0,7.0,33.0,29.0,4.0,14.0,1.0,19.0,1.35714285714,51.0,3,10,7675.86432729,11360.0,1,E0_2015_2016_288,2016-03-12
14.0,4.0,24.0,29.0,1.0,19.0,1.35714285714,22.0,1.57142857143,37.0,13.0,9.0,50.0,28.0,4.0,13.0,1.0,14.0,1.07692307692,193.8,3,10,15054.9149663,27010.0,0,E0_2015_2016_289,2016-03-12
14.0,7.0,43.0,29.0,6.0,16.0,1.14285714286,14.0,1.0,72.3,14.0,9.0,41.0,29.0,4.0,11.0,0.785714285714,13.0,0.928571428571,59.5,3,10,11786.2960756,27740.0,0,E0_2015_2016_290,2016-03-12
14.0,2.0,16.0,29.0,3.0,11.0,0.785714285714,23.0,1.64285714286,65.1,14.0,12.0,55.0,29.0,6.0,24.0,1.71428571429,12.0,0.857142857143,110.5,3,10,4139.59249739,42785.0,0,E0_2015_2016_291,2016-03-13
14.0,8.0,60.0,29.0,7.0,24.0,1.71428571429,15.0,1.07142857143,48.2,14.0,3.0,24.0,28.0,0.0,7.0,0.5,32.0,2.28571428571,75.8,3,11,15007.135737,32500.0,1,E0_2015_2016_292,2016-03-14
15.0,6.0,39.0,29.0,7.0,19.0,1.26666666667,20.0,1.33333333333,68.5,15.0,4.0,25.0,30.0,0.0,12.0,0.8,32.0,2.13333333333,37.0,3,11,9269.40972395,27877.0,0,E0_2015_2016_298,2016-03-19
15.0,5.0,40.0,29.0,5.0,27.0,1.8,22.0,1.46666666667,215.6,15.0,11.0,49.0,29.0,4.0,23.0,1.53333333333,19.0,1.26666666667,69.5,3,11,571.226108662,42449.0,0,E0_2015_2016_293,2016-03-19
15.0,4.0,33.0,29.0,0.0,16.0,1.06666666667,21.0,1.4,54.3,15.0,13.0,63.0,30.0,6.0,28.0,1.86666666667,16.0,1.06666666667,48.2,3,11,6715.70570298,26309.0,0,E0_2015_2016_294,2016-03-19
15.0,4.0,38.0,28.0,3.0,29.0,1.93333333333,26.0,1.73333333333,74.7,15.0,11.0,52.0,29.0,4.0,27.0,1.8,20.0,1.33333333333,192.0,3,11,8491.07085483,40157.0,0,E0_2015_2016_295,2016-03-19
15.0,5.0,33.0,30.0,4.0,14.0,0.933333333333,18.0,1.2,51.0,15.0,4.0,16.0,30.0,0.0,11.0,0.733333333333,32.0,2.13333333333,65.1,3,11,3851.06398254,20520.0,1,E0_2015_2016_296,2016-03-19
15.0,5.0,37.0,29.0,2.0,13.0,0.866666666667,12.0,0.8,29.0,15.0,10.0,43.0,30.0,4.0,15.0,1.0,20.0,1.33333333333,72.3,3,11,7149.17272536,23500.0,0,E0_2015_2016_297,2016-03-19
15.0,7.0,44.0,30.0,4.0,25.0,1.66666666667,16.0,1.06666666667,59.5,15.0,10.0,44.0,28.0,6.0,24.0,1.6,20.0,1.33333333333,152.0,3,11,10103.4327203,32689.0,1,E0_2015_2016_301,2016-03-20
15.0,8.0,58.0,30.0,7.0,27.0,1.8,12.0,0.8,110.5,15.0,9.0,38.0,30.0,7.0,18.0,1.2,24.0,1.6,25.0,3,11,7391.05319331,36230.0,1,E0_2015_2016_302,2016-03-20
15.0,10.0,51.0,29.0,3.0,39.0,2.6,17.0,1.13333333333,193.8,15.0,9.0,47.0,29.0,1.0,18.0,1.2,20.0,1.33333333333,203.0,3,11,592.867568829,47405.0,0,E0_2015_2016_299,2016-03-20
14.0,4.0,24.0,29.0,6.0,21.0,1.5,21.0,1.5,75.8,15.0,5.0,25.0,29.0,2.0,18.0,1.2,38.0,2.53333333333,71.0,3,11,390.039997426,52409.0,0,E0_2015_2016_300,2016-03-20
14.0,7.0,50.0,30.0,9.0,22.0,1.57142857143,14.0,1.0,69.5,14.0,9.0,33.0,30.0,2.0,16.0,1.14285714286,18.0,1.28571428571,54.3,4,13,897.410716148,35303.0,0,E0_2015_2016_310,2016-04-02
15.0,7.0,46.0,31.0,6.0,17.0,1.13333333333,16.0,1.06666666667,72.3,15.0,7.0,36.0,31.0,3.0,16.0,1.06666666667,22.0,1.46666666667,51.0,4,13,7161.29141421,27740.0,0,E0_2015_2016_308,2016-04-02
14.0,4.0,26.0,30.0,4.0,17.0,1.21428571429,16.0,1.14285714286,71.0,14.0,9.0,39.0,30.0,4.0,11.0,0.785714285714,16.0,1.14285714286,68.5,4,13,15384.5057463,48707.0,0,E0_2015_2016_309,2016-04-02
15.0,4.0,28.0,31.0,2.0,19.0,1.26666666667,22.0,1.46666666667,37.0,15.0,3.0,25.0,30.0,0.0,7.0,0.466666666667,33.0,2.2,75.8,4,13,15022.8643385,27010.0,1,E0_2015_2016_307,2016-04-02
14.0,8.0,55.0,30.0,4.0,19.0,1.35714285714,10.0,0.714285714286,192.0,14.0,8.0,37.0,30.0,3.0,16.0,1.14285714286,18.0,1.28571428571,29.0,4,13,737.05953419,60361.0,1,E0_2015_2016_303,2016-04-02
15.0,5.0,38.0,31.0,6.0,20.0,1.33333333333,23.0,1.53333333333,25.0,14.0,10.0,51.0,30.0,4.0,13.0,0.928571428571,14.0,1.0,193.8,4,13,16676.5917248,11360.0,0,E0_2015_2016_305,2016-04-02
15.0,2.0,16.0,31.0,0.0,11.0,0.733333333333,25.0,1.66666666667,65.1,14.0,9.0,41.0,30.0,7.0,16.0,1.14285714286,17.0,1.21428571429,215.6,4,13,4508.55538178,42785.0,0,E0_2015_2016_304,2016-04-02
13.0,5.0,44.0,29.0,4.0,19.0,1.46153846154,17.0,1.30769230769,152.0,15.0,13.0,61.0,31.0,6.0,26.0,1.73333333333,12.0,0.8,110.5,4,13,8720.15409563,45276.0,0,E0_2015_2016_306,2016-04-02
15.0,9.0,66.0,31.0,7.0,25.0,1.66666666667,15.0,1.0,48.2,15.0,10.0,47.0,31.0,6.0,13.0,0.866666666667,14.0,0.933333333333,59.5,4,13,10810.552707,32500.0,1,E0_2015_2016_311,2016-04-03
14.0,8.0,50.0,30.0,9.0,19.0,1.35714285714,7.0,0.5,203.0,13.0,12.0,38.0,29.0,7.0,22.0,1.69230769231,13.0,1.0,74.7,4,13,4298.76991565,75811.0,1,E0_2015_2016_312,2016-04-03
15.0,7.0,51.0,31.0,7.0,24.0,1.6,16.0,1.06666666667,69.5,16.0,12.0,58.0,31.0,4.0,29.0,1.8125,20.0,1.25,192.0,4,14,308.979021446,35303.0,0,E0_2015_2016_319,2016-04-09
16.0,5.0,37.0,31.0,1.0,14.0,0.875,14.0,0.875,29.0,14.0,12.0,38.0,30.0,6.0,22.0,1.57142857143,14.0,1.0,74.7,4,14,9215.17964338,23500.0,0,E0_2015_2016_318,2016-04-09
16.0,6.0,37.0,32.0,6.0,15.0,0.9375,18.0,1.125,51.0,15.0,10.0,44.0,31.0,9.0,20.0,1.33333333333,17.0,1.13333333333,215.6,4,14,3348.94452809,20520.0,1,E0_2015_2016_317,2016-04-09
16.0,8.0,47.0,32.0,4.0,28.0,1.75,18.0,1.125,59.5,16.0,3.0,25.0,31.0,0.0,9.0,0.5625,36.0,2.25,75.8,4,14,14101.5773564,32689.0,1,E0_2015_2016_316,2016-04-09
16.0,10.0,54.0,31.0,3.0,39.0,2.4375,18.0,1.125,193.8,15.0,10.0,40.0,31.0,5.0,11.0,0.733333333333,16.0,1.06666666667,68.5,4,14,6336.446824,47405.0,1,E0_2015_2016_315,2016-04-09
16.0,4.0,34.0,31.0,0.0,16.0,1.0,22.0,1.375,54.3,16.0,5.0,31.0,32.0,3.0,13.0,0.8125,32.0,2.0,37.0,4,14,6007.69882816,26309.0,1,E0_2015_2016_314,2016-04-09
16.0,2.0,16.0,32.0,0.0,11.0,0.6875,29.0,1.8125,65.1,16.0,9.0,38.0,32.0,4.0,18.0,1.125,27.0,1.6875,25.0,4,14,11297.5595989,42785.0,0,E0_2015_2016_313,2016-04-09
14.0,5.0,45.0,30.0,5.0,20.0,1.42857142857,18.0,1.28571428571,152.0,16.0,11.0,47.0,32.0,7.0,17.0,1.0625,21.0,1.3125,72.3,4,14,5613.8484919,45276.0,1,E0_2015_2016_320,2016-04-10
15.0,4.0,27.0,31.0,5.0,17.0,1.13333333333,16.0,1.06666666667,71.0,16.0,14.0,69.0,32.0,6.0,29.0,1.8125,16.0,1.0,48.2,4,14,14627.3183578,48707.0,0,E0_2015_2016_321,2016-04-10
16.0,9.0,62.0,32.0,7.0,30.0,1.875,12.0,0.75,110.5,16.0,10.0,53.0,31.0,3.0,19.0,1.1875,20.0,1.25,203.0,4,14,9459.49334874,36230.0,1,E0_2015_2016_322,2016-04-10
